pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
702,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000853,"Framework for “gastronomic systems research” to understand culture-specific consumer food choice, validated on rice varieties in the Philippines.","Framework for “gastronomic systems research” to understand culture-specific consumer food choice, validated on rice varieties in the Philippines.","(Cuevas et al., 2017) [https://www.sciencedirect.com/science/article/pii/S1878450X17300410]",,,,"201700000853_186",1
703,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000854,"Mini-GEM (""Grain quality-enhancer, energy efficient and durable material""): a technology for rice parboiling in Africa.","Mini-GEM (""Grain quality-enhancer, energy efficient and durable material""): a technology for rice parboiling in Africa.",,,,,"201700000854_186",1
704,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000855,"Production of rice with ""weak digestive properties"" [aimed at consumers with diabetes and similar] using parboiling; with GEM (Grain quality-enhancer, energy efficient and durable material)steaming time and variety interactions.","Production of rice with ""weak digestive properties"" [aimed at consumers with diabetes and similar] using parboiling; with GEM (Grain quality-enhancer, energy efficient and durable material)steaming time and variety interactions.",,,,,"201700000855_186",1
705,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000856,"Solar Bubble Dryer Version 2","Solar Bubble Dryer Version 2",,,,,"201700000856_186",1
706,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000857,"GrainSave™ Dry","GrainSave™ Dry",,,,,"201700000857_186",1
707,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000858,"Pop-rice: the roasting of rough rice to provide puffed rice kernels similar to popcorn","Pop-rice: the roasting of rough rice to provide puffed rice kernels similar to popcorn",,,,,"201700000858_186",1
708,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000859,"Yield trends predictions in relation to climate variation and adaptive traits","Yield trends predictions in relation to climate variation and adaptive traits",,,,,"201700000859_186",1
709,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000860,"Maps of biotic (pests, diseases) and abiotic  (drought, salinity, ect) stresses to rice growing in Africa","Maps of biotic (pests, diseases) and abiotic  (drought, salinity, ect) stresses to rice growing in Africa",,,,,"201700000860_186",1
710,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000861,"Single nucleotide polymorphism (SNP) chips","Single nucleotide polymorphism (SNP) chips",,,,,"201700000861_186",1
711,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000862,"Quantitative Trait Locus (QTL) for Anaerobic germination","Quantitative Trait Locus (QTL) for Anaerobic germination",,,,,"201700000862_186",1
712,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000863,"Identification of new donors’ accessions for Quantitative Trait Locus (QTLs) and genes involved in biotic and abiotic stresses","Identification of new donors’ accessions for Quantitative Trait Locus (QTLs) and genes involved in biotic and abiotic stresses",,,,,"201700000863_186",1
713,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000864,"Model for genomic prediction of line value","Model for genomic prediction of line value",,,,,"201700000864_186",1
714,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000865,"Genome editing using Clustered Regularly Interspaced Short Palindromic Repeats (CRISPR/Cas9) as a technology to accelerate precision breeding of rice  ","Genome editing using Clustered Regularly Interspaced Short Palindromic Repeats (CRISPR/Cas9) as a technology to accelerate precision breeding of rice  ",,,,,"201700000865_186",1
715,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000866,"At IRRI- 1k Amplicon panel now available as Genotyping Services Laboratory (GSL) service.  This new platform presents faster and more cost effective solution for interrogating genetic variation in rice varieties","At IRRI- 1k Amplicon panel now available as Genotyping Services Laboratory (GSL) service.  This new platform presents faster and more cost effective solution for interrogating genetic variation in rice varieties","(http://gsl.irri.org/genotyping/rice-custom-amplicon-1k)",,,,"201700000866_186",1
716,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000867,"At CIAT-The second major version of MapDisto, a program for mapping genetic markers in experimental segregating populations, was released, with several new major features ","At CIAT-The second major version of MapDisto, a program for mapping genetic markers in experimental segregating populations, was released, with several new major features ",,,,,"201700000867_186",1
717,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000868,"Novel markers for BB (xa4, xa5, xa13, Xa21), blast (Pi9, Pita2), low chalkiness, submergence (sub1), drought (qDTY12.1, qDTY2.2, qDTY4.1) developed in rice.  ","Novel markers for BB (xa4, xa5, xa13, Xa21), blast (Pi9, Pita2), low chalkiness, submergence (sub1), drought (qDTY12.1, qDTY2.2, qDTY4.1) developed in rice.  ",,,,,"201700000868_186",1
718,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000869,"3 sets of 10  Single Nucleotide Polymorphism (SNP) trait marker sets now available globally through Intertek at a price of $1.5 per sample including DNA extraction. At JIRCAS- KASP marker system established in-house.","3 sets of 10  Single Nucleotide Polymorphism (SNP) trait marker sets now available globally through Intertek at a price of $1.5 per sample including DNA extraction. At JIRCAS- KASP marker system established in-house.","http://gsl.irri.org/genotyping/trait-based-genotyping/10-snp-panel)",,,,"201700000869_186",1
719,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000870,"Set of breeding lines released as new national rice varieties: More than 10 lines from RICE nominated for release by national partners.  (Latin America and Senegal)","Set of breeding lines released as new national rice varieties: More than 10 lines from RICE nominated for release by national partners.  (Latin America and Senegal)",,,,,"201700000870_186",1
720,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000871,"Suite of breeding lines released as new national rice varieties: More than 20 lines from RICE identified for release/released in different countries.  (SSA)","Suite of breeding lines released as new national rice varieties: More than 20 lines from RICE identified for release/released in different countries.  (SSA)",,,,,"201700000871_186",1
721,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000872,"Novel tools to assess milling and cooking quality has been established and applied to screen the breeding material. ","Novel tools to assess milling and cooking quality has been established and applied to screen the breeding material. ",,,,,"201700000872_186",1
722,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000873,"Development of markers for amylose and amyopectin established.","Development of markers for amylose and amyopectin established.",,,,,"201700000873_186",1
723,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000874,"Novel glycemic index assessment techniques established.","Novel glycemic index assessment techniques established.",,,,,"201700000874_186",1
724,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000875,"Identified novel genomic regions that associate with starch-based properties of the rice grain using the genome-wide association study (GWAS) using 320 diverse indica accessions experimentally grown during the wet and dry seasons at IRRI and estimating percent amylose and amylopectin proportions using size exclusion chromatography (SEC). Identified a peak on chromosome 6 which collocated with the Granule Bound Starch Synthase I (GBSSI), a cloned major gene for amylose biosynthesis. The targeted association analysis within GBSSI resulted in identifying 3 important Single nucleotide polymorphism (SNPs) (intron/1st exon boundary, 6th exon and 10th exon) based haplotype which distinguishes wide range of amylose classes.","Identified novel genomic regions that associate with starch-based properties of the rice grain using the genome-wide association study (GWAS) using 320 diverse indica accessions experimentally grown during the wet and dry seasons at IRRI and estimating percent amylose and amylopectin proportions using size exclusion chromatography (SEC). Identified a peak on chromosome 6 which collocated with the Granule Bound Starch Synthase I (GBSSI), a cloned major gene for amylose biosynthesis. The targeted association analysis within GBSSI resulted in identifying 3 important Single nucleotide polymorphism (SNPs) (intron/1st exon boundary, 6th exon and 10th exon) based haplotype which distinguishes wide range of amylose classes.",,,,,"201700000875_186",1
725,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000876,"High zinc rice: germplasm identification to develop pre-breeding material in high yielding background; generation of new segregating lines (F4:6 generation) involving high zinc parental lines in progress; at CIRAD, new segregating lines (110 F4) with nutritional values greater than 24 ppm (50% above the base line) and four candidate lines selected by partner for variety release process in Bolivia, Nicaragua, Guatemala and Colombia; at least one Quantitative Trait Locus (QTL) for high Zinc content and associated markers","High zinc rice: germplasm identification to develop pre-breeding material in high yielding background; generation of new segregating lines (F4:6 generation) involving high zinc parental lines in progress; at CIRAD, new segregating lines (110 F4) with nutritional values greater than 24 ppm (50% above the base line) and four candidate lines selected by partner for variety release process in Bolivia, Nicaragua, Guatemala and Colombia; at least one Quantitative Trait Locus (QTL) for high Zinc content and associated markers",,,,,"201700000876_186",1
726,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000877,"Development of transgenic lines with 10 independant transgenes under progress. During 2017, selection of homozygous lines  is underway.","Development of transgenic lines with 10 independant transgenes under progress. During 2017, selection of homozygous lines  is underway.",,,,,"201700000877_186",1
727,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000878,"RiceAdvice (electronic and mobile rice management decision support system)","RiceAdvice (electronic and mobile rice management decision support system)",,,,,"201700000878_186",1
728,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000879,"Micro-dosing fertilizer application for direct seeding","Micro-dosing fertilizer application for direct seeding",,,,,"201700000879_186",1
729,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000880,"Mechanical weeder (ring hoe) to establish uniform sowing conditions in sub-Saharan Africa ","Mechanical weeder (ring hoe) to establish uniform sowing conditions in sub-Saharan Africa ","[https://www.cambridge.org/core/journals/experimental-agriculture/article/farmers-perceptions-on-mechanical-weeders-for-rice-production-in-subsaharan-africa/3642F654E23BF764660138ADA3ACF823]",,,,"201700000880_186",1
730,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000881,"Weed manager, an App-based management support system to control weeds in rice","Weed manager, an App-based management support system to control weeds in rice","[https://www.riceadvice.info/en/weedmanager/] ",,,,"201700000881_186",1
731,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000882,"No-tillage Rice based cropping system with stylosanthes cover crop managed by an efficient animal traction roller","No-tillage Rice based cropping system with stylosanthes cover crop managed by an efficient animal traction roller",,,,,"201700000882_186",1
732,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000883,"Automon : water-saving technology","Automon : water-saving technology",,,,,"201700000883_186",1
733,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000884,"Safe alternate wetting and drying (AWD) protocol (water-saving tech.)","Safe alternate wetting and drying (AWD) protocol (water-saving tech.)",,,,,"201700000884_186",1
734,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000885,"Rice Crop Manager (RCM)","Rice Crop Manager (RCM)",,,,,"201700000885_186",1
735,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000886,"Rice Crop Manager (RCM)","Rice Crop Manager (RCM)",,,,,"201700000886_186",1
736,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000887,"Nursery bed nutrient management system","Nursery bed nutrient management system",,,,,"201700000887_186",1
737,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000888,"Nutrient management system after flood recedes","Nutrient management system after flood recedes",,,,,"201700000888_186",1
738,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000889,"Crop management recommendations for stress-tolerant varieties adapted to climate change","Crop management recommendations for stress-tolerant varieties adapted to climate change",,,,,"201700000889_186",1
739,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000890,"Climate change adaptation:Salinity monitoring system (in collaboration with CCAFS)","Climate change adaptation:Salinity monitoring system (in collaboration with CCAFS)",,,,,"201700000890_186",1
740,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000891,"Climate change adaptation: adaptice management systems for rice in Climate smart villages (in collaboration with CCAFS)  ","Climate change adaptation: adaptice management systems for rice in Climate smart villages (in collaboration with CCAFS)  ",,,,,"201700000891_186",1
741,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000892,"Remote sensing and real-time crop management","Remote sensing and real-time crop management",,,,,"201700000892_186",1
742,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000893,"Ecological engineering with vegetables","Ecological engineering with vegetables",,,,,"201700000893_186",1
743,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000894,"Rice Doctor, a web-based decision support tool to identify and manage rice pests and diseases","Rice Doctor, a web-based decision support tool to identify and manage rice pests and diseases",,,,,"201700000894_186",1
744,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000895,"Twelve quantitative performance indicators proposed by the Sustainable Rice Platform (SRP) that enable users to monitor impacts of adoption of climate-smart best practices- as well as other field interventions","Twelve quantitative performance indicators proposed by the Sustainable Rice Platform (SRP) that enable users to monitor impacts of adoption of climate-smart best practices- as well as other field interventions","http://www.sustainablerice.org/Resources/#srp-standard",,,,"201700000895_186",1
