pk_melia_info,version,date_from,date_to,"pk",id,"title","description","commissioning_study","melia_publications","link"
332,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4167_287",4167,"Potential economic benefits and returns on investments in yam seed systems","This study is related to the CGIAR project YIIFSWA implemented by IITA. The study focused at estimating the potential economic returns, the expected number of beneficiaries, and poverty reduction consequent to the adoption of yam technology options. Results showed that the technologies are less reactive to change in costs than a change in adoption rate. This shows that the uptake of the technologies is better enhanced by measures that stimulate increased adoption than attempts at reducing the cost associated with research and deployment.","IITA - International Institute of Tropical Agriculture","https://doi.org/10.1177/0030727020918388",
333,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4168_287",4168,"Responding to global trends towards 2050 with agrobiodiversity: a perspective of a small-scale farmer in Uganda","This study analyses the impact of two large-scale regime shifts caused by disease incidence or climate change, and associated crop productivity and price changes, on banana-based smallholders in Uganda.","Alliance Bioversity International and CIAT","https://doi.org/10.1016/j.agsy.2020.102864",
334,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4169_287",4169,"Benefits from the Adoption of Genetically Engineered Innovations in the Ugandan Banana and Cassava Sectors: An Ex Ante Analysis","This study examines the potential benefits to consumers and producers from the adoption of genetically engineered banana and cassava with resistance to Banana Xanthomonas Wilt (BXW) and Cassava Brown Streak Disease (CBSD). It informs current and future CGIAR interventions. Results from the economic surplus approach suggest that the adoption of both technologies can benefit Uganda. These were confirmed for the case of bananas and cassava using the real options and the gender assessment performed. Results from this assessment are predicated on Uganda maintaining an enabling environment that will ensure the deployment and use of both innovations.","Alliance Bioversity International and CIAT, IFPRI - International Food Policy Research Institute","https://doi.org/10.2499/p15738coll2.133716",
335,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4170_287",4170,"How the CGIAR contributes to policy change: learning from four cases","This learning exercise derives lessons from considering similarities and differences between four qualitative studies reported by RTB in 2020. The first objective of this synthesis is to generate deeper and more generalizable understanding of how CGIAR contributes to policy change than would be possible from any single case. The second is to present a broadly applicable theory of change that can help understand and accumulate learning about how policy changes in
different contexts.","CRP-RTB - CGIAR Research Program on Roots, Tubers and Bananas","https://hdl.handle.net/10568/111287",
336,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4171_287",4171,"Webinars on CGIAR Indicators overview","RTB, FISH, and GLDC collaborated developing joint webinars for more than 300 scientists across the programs aiming to provide a better understanding of CGIAR Indicators and their use. This is an activity performed each year to support new scientists and provide updates for the existing ones.","CRP-RTB - CGIAR Research Program on Roots, Tubers and Bananas","https://hdl.handle.net/20.500.11766.1/ed5940",
337,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4172_287",4172,"Control of potato purple top in Ecuador: Evaluation of CGIAR contributions to a policy outcome trajectory","This study generates evidence on the contributions of CGIAR to stimulate policy changes to create an enabling environment for agri-food systems innovation by pursuing four objectives: 1. To determine and document how and in what ways CGIAR interventions contributed to the control of potato purple top in Ecuador; 2. To identify other major actions/factors that contributed to potato purple top control trajectory; 3. To generate findings to strengthen CGIAR contributions to Potato Purple top control trajectory; 4. To contribute to a synthesis document that compares and contrasts the ways in which CGIAR actions have influenced policy in four cases.","CRP-RTB - CGIAR Research Program on Roots, Tubers and Bananas","https://doi.org/10.4160/9789290605553",
338,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4173_287",4173,"Measuring productivity, income and gender impacts of the adoption of improved cassava varieties and pest & disease management in Vietnam","The study is conducted by the Alliance Bioversity International and CIAT in Vietnam and focuses on the impact related to adoption of cassava varieties and several disease and management practices. The data were collected in 2020 and the study will be published in 2021.",,,
339,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4174_287",4174,"Ex-post analysis of the Impacts of yam seed technologies in Nigeria and Ghana","The study is funded by the Bill and Melinda Gates Foundation (BMGF) and assess the impact of different yam seed technologies in West Africa (Nigeria and Ghana) promoted by BMGF funded CGIAR projects. It was extended to 2021 due to limited mobility for data collection in relation to COVID-19 pandemic.",,,
340,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4175_287",4175,"Diffusion, adoption and nutritional impacts of Orange fleshed sweetpotato varieties in Malawi","The study conducted by the International Potato Center (CIP) assesses in Malawi the impact of Orange fleshed sweetpotato varieties distributed by CIP in the country. It was extended to 2021 due to limited mobility for data collection in relation to COVID-19 pandemic.",,,
341,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4176_287",4176,"Measuring impacts of natural resource management in RTB based farming systems: the case of soil fertility and soil erosion control in cassava-based systems in Thailand","The study is conducted by the Alliance Bioversity International and CIAT in Thailand and aim to measure the impact of CGIAR promoted Natural Resources Management (NRM) practices related to Cassava. Scientists in charge left the organization and the new team will complete the paper in 2021.",,,
342,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4177_287",4177,"Adoption of Banana bunchy top disease (BBTD) control approaches and its impacts on banana farmers' livelihoods in BBTD-affected areas of Malawi","The study conducted by the International Institute of Tropical Agriculture measures the impact of Banana bunchy top disease (BBTD) control approaches on farmers’ livelihoods in Malawi. It was extended to 2021 due to limited mobility for data collection in relation to the COVID-19 pandemic.","IITA - International Institute of Tropical Agriculture",,
343,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4178_287",4178,"Adoption and impact of the recommended banana agronomic practices on farmers' welfare among banana growing households in Uganda and Tanzania","The study conducted by the International Institute of Tropical Agriculture (IITA) measures the impact of Banana agronomic practices on farmers’ welfare in Uganda and Tanzania. These practices have been promoted by CGIAR projects implemented by IITA in the two countries. It was extended to 2021 due to limited mobility for data collection in relation to COVID-19 pandemic.","IITA - International Institute of Tropical Agriculture",,
344,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4179_287",4179,"Foresight analysis to estimate demand and geographic distribution of future demand and gender-differentiated trait preferences","The study aims at estimating future demand and gender-differentiated trait preference of Yam in West Africa. It is funded by BMGF and has been extended due to covid-19 lockdown and international travel restrictions.","IITA - International Institute of Tropical Agriculture",,
345,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4180_291",4180,"Identifying a common set of indicators to report at the CRP level","The activity to complete the formulation of indicators for CRP reporting, categorized into 4 indicator levels (groups) corresponding to the segments of the impact pathway (Activity/process, outputs, outcomes, impacts). Reference sheets will be prepared and the applicability will be validated at portfolio level, including all source of funding. this MELIA study is set to be completed in the second quarter of 2021.","CRP-GLDC",,
346,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"4181_291",4181,"Assess the nutritional/dietary impacts of GLDC crop varieties","CRP-GLDC impact on the CGIAR system-level nutrition targets were estimated using the following elements: a) Assess key nutrient gaps in target countries; b) Estimate additional nutrients made available via GLDC crops adoption vis-à-vis gaps; and c) Use adoption estimates and evidenced assumptions vis-à-vis consumption to estimate target contribution. Based farm households’ nutrition security and determinants analysis in the three GLDC focus countries, crop diversification came out strongly as a pathway for reducing nutrition insecurity. Hence, protocols were developed to promote small households’ fruit and vegetable gardens, and to assess the effects of the consumption of improved legumes and cereal varieties.","ICRAF",,
