pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url","image_url",last_updated
5056,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6090,"Physicochemical and nutritional properties of rice as affected by parboiling steaming time at atmospheric pressure and variety","Food Science & Nutrition","Elvire V. Zohoun;Erasmus N. Tang;Mohamed M. Soumanou;John Manful;Noel H. Akissoe;Jude Bigoga;Koichi Futakuchi;Sali A. Ndindeng",2018-02-20 00:00:00,"10.1002/fsn3.600","http://www.altmetric.com/details/35030231","https://badges.altmetric.com/?size=64&score=3&types=ttttffgg",2020-05-25 00:03:23
5057,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6091,"Physiological mechanisms contributing to the QTL qDTY3.2 effects on improved performance of rice Moroberekan x Swarna BC2F3:4 lines under drought","Rice","Alexandre Grondin;Shalabh Dixit;Rolando Torres;Challa Venkateshwarlu;Eric Rogers;Thomas Mitchell-Olds;Philip N. Benfey;Arvind Kumar;Amelia Henry",2018-07-31 00:00:00,"10.1186/s12284-018-0234-1","http://www.altmetric.com/details/45853632","https://badges.altmetric.com/?size=64&score=3&types=tttttttt",2020-05-25 00:03:23
5058,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6092,"Plant genetic resources for food and agriculture: opportunities and challenges emerging from the science and information technology revolution","New Phytologist","Michael Halewood;Tinashe Chiurugwi;Ruaraidh Sackville Hamilton;Brad Kurtz;Emily Marden;Eric Welch;Frank Michiels;Javad Mozafari;Muhamad Sabran;Nicola Patron;Paul Kersey;Ruth Bastow;Shawn Dorius;Sonia Dias;Susan McCouch;Wayne Powell",2018-01-23 00:00:00,"10.1111/nph.14993","http://www.altmetric.com/details/32150435","https://badges.altmetric.com/?size=64&score=49&types=btttttfg",2020-05-25 00:03:23
5059,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6093,"Plant Pangenome: Impacts on Phenotypes and Evolution",,"Tranchant-Dubreuil, Christine;Rouard, Mathieu;Sabot, Francois",2019-05-14 00:00:00,"10.1002/9781119312994.apr0664","http://www.altmetric.com/details/60902567","https://badges.altmetric.com/?size=64&score=9&types=tttttttt",2020-05-25 00:03:24
5060,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6094,"Positive interactions of major-effect QTLs with genetic background that enhances rice yield under drought","Scientific Reports","Nitika Sandhu;Shalabh Dixit;B. P. Mallikarjuna Swamy;Prashant Vikram;Challa Venkateshwarlu;Margaret Catolos;Arvind Kumar",2018-01-26 00:00:00,"10.1038/s41598-018-20116-7","http://www.altmetric.com/details/32324676","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:24
5061,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6095,"Postembryonic Ventral Nerve Cord Development and Gonad Migration in Steinernema carpocapsae","Journal of Nematology","Hung Xuan Bui;Nathan E. Schroeder",2017-08-29 00:00:00,"10.21307/jofnem-2018-005","http://www.altmetric.com/details/49954049","https://badges.altmetric.com/?size=64&score=28&types=mmmttttt",2020-05-25 00:03:24
5062,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6096,"Potential of Oryza officinalis to augment the cold tolerance genetic mechanisms of Oryza sativa by network complementation","Scientific Reports","Ai Kitazumi;Isaiah C. M. Pabuayon;Hajime Ohyanagi;Masahiro Fujita;Bipush Osti;Matthew R. Shenton;Yusuke Kakei;Yasukazu Nakamura;Darshan S. Brar;Nori Kurata;Benildo G. de los Reyes",2018-11-05 00:00:00,"10.1038/s41598-018-34608-z","http://www.altmetric.com/details/50865615","https://badges.altmetric.com/?size=64&score=2&types=ttttttff",2020-05-25 00:03:24
5063,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6097,"Potential yield of wheat in the United Kingdom: How to reach 20 t ha−1","Field Crops Research","P.L. Mitchell;J.E. Sheehy",2018-07-01 00:00:00,"10.1016/j.fcr.2018.05.008","http://www.altmetric.com/details/66685542","https://badges.altmetric.com/?size=64&score=3&types=dddddddd",2020-05-25 00:03:24
5064,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6098,"Predictors determining the potential of inland valleys for rice production development in West Africa","Applied Geography","Justin Fagnombo Djagba;Luc O. Sintondji;Amadou Malé Kouyaté;Idriss Baggie;Georges Agbahungba;Abdoulaye Hamadoun;Sander J. Zwart",2018-07-01 00:00:00,"10.1016/j.apgeog.2018.05.003","http://www.altmetric.com/details/43340235","https://badges.altmetric.com/?size=64&score=2&types=tttttfff",2020-05-25 00:03:25
5065,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6099,"Progress in single-access information systems for wheat and rice crop improvement","Briefings in Bioinformatics","Armin Scheben;Chon-Kit Kenneth Chan;Locedie Mansueto;Ramil Mauleon;Pierre Larmande;Nickolai Alexandrov;Rod A Wing;Kenneth L McNally;Hadi Quesneville;David Edwards",2018-04-05 00:00:00,"10.1093/bib/bby016","http://www.altmetric.com/details/36130479","https://badges.altmetric.com/?size=64&score=9&types=tttttttt",2020-05-25 00:03:25
5066,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6100,"Progress in varietal improvement for increasing upland rice productivity in the tropics","Plant Production Science","Kazuki Saito;Hidetoshi Asai;Dule Zhao;Alice G. Laborte;Cécile Grenier",2018-04-16 00:00:00,"10.1080/1343943x.2018.1459751","http://www.altmetric.com/details/48120343","https://badges.altmetric.com/?size=64&score=3&types=tttttttt",2020-05-25 00:03:25
5067,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6101,"QTL Identification for Cooking and Eating Quality in indica Rice Using Multi-Parent Advanced Generation Intercross (MAGIC) Population","Frontiers in Plant Science","Kimberly S. Ponce;Guoyou Ye;Xiangqian Zhao",2018-07-10 00:00:00,"10.3389/fpls.2018.00868","http://www.altmetric.com/details/46519176","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:25
5068,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6102,"QTL mapping for resistance to and tolerance for the rice root-knot nematode, Meloidogyne graminicola","BMC Genetics","Judith Galeng-Lawilao;Arvind Kumar;Dirk De Waele",2018-08-06 00:00:00,"10.1186/s12863-018-0656-1","http://www.altmetric.com/details/46202151","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:25
5069,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6103,"Quantifying trade-offs between future yield levels, food availability and forest and woodland conservation in Benin","Science of the Total Environment","Confidence Duku;Sander J. Zwart;Lenny G.J. van Bussel;Lars Hein",2018-01-01 00:00:00,"10.1016/j.scitotenv.2017.06.115","http://www.altmetric.com/details/26923021","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:26
5070,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6104,"Recognizing farmers’ practices and constraints for intensifying rice production at Riparian Wetlands in Indonesia","NJAS Wageningen Journal of Life Sciences","Benyamin Lakitan;Buyung Hadi;Siti Herlinda;Erna Siaga;Laily I. Widuri;Kartika;Lindi Lindiana;Yunin Yunindyawati;Mei Meihana",2018-04-01 00:00:00,"10.1016/j.njas.2018.05.004","http://www.altmetric.com/details/43336493","https://badges.altmetric.com/?size=64&score=3&types=tttttttt",2020-05-25 00:03:26
5071,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6105,"Resistance and tolerance to the brown planthopper, Nilaparvata lugens (Stål), in rice infested at different growth stages across a gradient of nitrogen applications","Field Crops Research","Finbarr G. Horgan;Ainara Peñalver Cruz;Carmencita C. Bernal;Angelee Fame Ramal;Maria Liberty P. Almazan;Andrew Wilby",2018-03-01 00:00:00,"10.1016/j.fcr.2017.12.008","http://www.altmetric.com/details/30471781","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:26
5072,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6106,"Resistance of selected Oryza glaberrima landraces and their intra-specific breeding lines to Beninese Rice yellow mottle virus isolates","Crop Protection","Y. Agnoun;I. Yelome;M. Sie;L. Albar;A. Ghesquière;D. Silué",2019-05-01 00:00:00,"10.1016/j.cropro.2019.01.022","http://www.altmetric.com/details/58532890","https://badges.altmetric.com/?size=64&score=2&types=tttttfff",2020-05-25 00:03:26
5073,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6107,"Rice ecosystem services in South-east Asia","Paddy & Water Environment","Josef Settele;Kong Luen Heong;Ingolf Kühn;Stefan Klotz;Joachim H. Spangenberg;Gertrudo Arida;Alexis Beaurepaire;Silke Beck;Erwin Bergmeier;Benjamin Burkhard;Roland Brandl;Jesus Victor Bustamante;Adam Butler;Jimmy Cabbigat;Xuan Canh Le;Josie Lynn A. Catindig;Van Chien Ho;Quoc Cuong Le;Kinh Bac Dang;Monina Escalada;Christophe Dominik;Markus Franzén;Oliver Fried;Christoph Görg;Volker Grescho;Sabine Grossmann;Geoff M. Gurr;Buyung A. R. Hadi;Huu Hai Le;Alexander Harpke;Annika L. Hass;Norbert Hirneisen;Finbarr G. Horgan;Stefan Hotes;Yuzuru Isoda;Reinhold Jahn;Helen Kettle;Anika Klotzbücher;Thimo Klotzbücher;Fanny Langerwisch;Wai-Hong Loke;Yu-Pin Lin;Zhongxian Lu;Keng-Yeang Lum;Damasa B. Magcale-Macandog;Glenn Marion;Leonardo Marquez;Felix Müller;Hung Manh Nguyen;Quynh Anh Nguyen;Van Sinh Nguyen;Jürgen Ott;Lyubomir Penev;Hong Thai Pham;Nico Radermacher;Beatriz Rodriguez-Labajos;Christina Sann;Cornelia Sattler;Martin Schädler;Stefan Scheu;Anja Schmidt;Julian Schrader;Oliver Schweiger;Ralf Seppelt;Kukiat Soitong;Pavel Stoev;Susanne Stoll-Kleemann;Vera Tekken;Kirsten Thonicke;Bianca Tilliger;Kai Tobias;Y. Andi Trisyono;Thanh Truong Dao;Teja Tscharntke;Quang Tuan Le;Manfred Türke;Tomáš Václavík;Doris Vetterlein;Sylvia ’Bong’ Villareal;Kim Chi Vu;Quynh Vu;Wolfgang W. Weisser;Catrin Westphal;Zengrong Zhu;Martin Wiemers",2018-07-04 00:00:00,"10.1007/s10333-018-0656-9","http://www.altmetric.com/details/44469587","https://badges.altmetric.com/?size=64&score=9&types=tttttttt",2020-05-25 00:03:26
5074,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6108,"Rice Galaxy: an open resource for plant science","bioRxiv","Venice Margarette J Juanillas;Alexis Dereeper;Nicolas Beaume;Gaetan Droc;Joshua Dizon;John Robert Mendoza;Jon Peter Perdon;Locedie Mansueto;Lindsay Triplett;Jillian Lang;Gabriel Zhou;Kunalan Ratharanjan;Beth Plale;Jason Haga;Jan E Leach;Manuel Ruiz;Michael Thomson;Nickolai Alexandrov;Pierre Larmande;Tobias Kretzschmar;Ramil P Mauleon",2018-06-29 00:00:00,"10.1101/358754","http://www.altmetric.com/details/44287327","https://badges.altmetric.com/?size=64&score=15&types=tttttttf",2020-05-25 00:03:26
5075,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6109,"Rice with reduced stomatal density conserves water and has improved drought tolerance under future climate conditions","New Phytologist","Robert S. Caine;Xiaojia Yin;Jennifer Sloan;Emily L. Harrison;Umar Mohammed;Timothy Fulton;Akshaya K. Biswal;Jacqueline Dionora;Caspar C. Chater;Robert A. Coe;Anindya Bandyopadhyay;Erik H. Murchie;Ranjan Swarup;W. Paul Quick;Julie E. Gray",2018-07-24 00:00:00,"10.1111/nph.15344","http://www.altmetric.com/details/45504266","https://badges.altmetric.com/?size=64&score=159&types=mbtttttf",2020-05-25 00:03:26
5076,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6110,"Screening African rice (Oryza glaberrima) for tolerance to abiotic stresses: I. Fe toxicity","Field Crops Research","M. Sikirou;A. Shittu;K.A. Konaté;A.T. Maji;A.S. Ngaujah;K.A. Sanni;S.A. Ogunbayo;I. Akintayo;K. Saito;K.N. Dramé;A. Ahanchédé;R. Venuprasad",2018-05-01 00:00:00,"10.1016/j.fcr.2016.04.016","http://www.altmetric.com/details/7017508","https://badges.altmetric.com/?size=64&score=18&types=btttttfg",2020-05-25 00:03:27
5077,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6111,"Screening African Rice (Oryza glaberrima ) for Tolerance to Abiotic Stresses: II. Lowland Drought","Crop Science","A. A. Shaibu;M. I. Uguru;M. Sow;A. T. Maji;M. N. Ndjiondjop;R. Venuprasad",2018-01-01 00:00:00,"10.2135/cropsci2017.04.0255","http://www.altmetric.com/details/30719287","https://badges.altmetric.com/?size=64&score=12&types=bbtttttt",2020-05-25 00:03:27
5078,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6112,"Seed longevity phenotyping: recommendations on research methodology","Journal of Experimental Botany","Fiona R Hay;Rocel Valdez;Jae-Sung Lee;Pompe C Sta. Cruz",2018-10-16 00:00:00,"10.1093/jxb/ery358","http://www.altmetric.com/details/49991237","https://badges.altmetric.com/?size=64&score=9&types=btttttff",2020-05-25 00:03:27
5079,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6113,"Sheathed Panicle Phenotype (cv. Sathi) Maintains Normal Spikelet Fertility and Grain Filling under Prolonged Heat Stress in Rice","Crop Science","Lovely M. F. Lawas;Raju Bheemanahalli;Celymar A. Solis;S. V. Krishna Jagadish",2018-06-21 00:00:00,"10.2135/cropsci2017.09.0574","http://www.altmetric.com/details/44879101","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:27
5080,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6114,"Simultaneous comparison and assessment of eight remotely sensed maps of Philippine forests","International Journal of Applied Earth Observations & Geoinformation","Ronald C. Estoque;Robert G. Pontius;Yuji Murayama;Hao Hou;Rajesh B. Thapa;Rodel D. Lasco;Merlito A. Villar",2018-05-01 00:00:00,"10.1016/j.jag.2017.10.008","http://www.altmetric.com/details/32739951","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:27
5081,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6115,"Spatial Rice Yield Estimation Based on MODIS and Sentinel-1 SAR Data and ORYZA Crop Growth Model","Remote Sensing","Tri Setiyono;Emma Quicho;Luca Gatti;Manuel Campos-Taberner;Lorenzo Busetto;Francesco Collivignarelli;Francisco García-Haro;Mirco Boschetti;Nasreen Khan;Francesco Holecz",2018-02-14 00:00:00,"10.3390/rs10020293","http://www.altmetric.com/details/33458841","https://badges.altmetric.com/?size=64&score=2&types=tttttttt",2020-05-25 00:03:28
5082,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6116,"Status quo of chemical weed control in rice in sub-Saharan Africa","Food Security","Jonne Rodenburg;Jean-Martial Johnson;Ibnou Dieng;Kalimuthu Senthilkumar;Elke Vandamme;Cyriaque Akakpo;Moundibaye Dastre Allarangaye;Idriss Baggie;Samuel Oladele Bakare;Ralph Kwame Bam;Ibrahim Bassoro;Bayuh Belay Abera;Madiama Cisse;Wilson Dogbe;Henri Gbakatchétché;Famara Jaiteh;Geophrey Jasper Kajiru;Alain Kalisa;Nianankoro Kamissoko;Keita Sékou;Ahouanton Kokou;Delphine Mapiemfu-Lamare;Fanny Mabone Lunze;Jerome Mghase;Illiassou Mossi Maïga;David Nanfumba;Abibou Niang;Raymond Rabeson;Zacharie Segda;Fitta Silas Sillo;Atsuko Tanaka;Kazuki Saito",2019-01-23 00:00:00,"10.1007/s12571-018-0878-0","http://www.altmetric.com/details/54415933","https://badges.altmetric.com/?size=64&score=19&types=mbtttttt",2020-05-25 00:03:28
5083,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6117,"Sub-cellular markers highlight intracellular dynamics of membrane proteins in response to abiotic treatments in rice","Rice","Thi Thu Huyen Chu;Thi Giang Hoang;Duy Chi Trinh;Charlotte Bureau;Donaldo Meynard;Aurore Vernet;Mathieu Ingouff;Nang Vinh Do;Christophe Périn;Emmanuel Guiderdoni;Pascal Gantet;Christophe Maurel;Doan-Trung Luu",2018-04-12 00:00:00,"10.1186/s12284-018-0209-2","http://www.altmetric.com/details/37149049","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:28
5084,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6118,"Submergence tolerance in rice: resolving a pervasive quandary","New Phytologist","Abdelbagi M. Ismail",2018-05-08 00:00:00,"10.1111/nph.15188","http://www.altmetric.com/details/40902916","https://badges.altmetric.com/?size=64&score=6&types=ttttttfg",2020-05-25 00:03:28
5085,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6119,"Superior adaptation of aerobic rice under drought stress in Iran and validation test of linked SSR markers to major QTLs by MLM analysis across two years","Molecular Biology Reports","Atefeh Sabouri;Reza Afshari;Tayebeh Raiesi;Haniyeh Babaei Raouf;Elham Nasiri;Masoud Esfahani;Ali Kafi Ghasemi;Arvind Kumar",2018-07-16 00:00:00,"10.1007/s11033-018-4253-1","http://www.altmetric.com/details/50479383","https://badges.altmetric.com/?size=64&score=1&types=tttttttt",2020-05-25 00:03:28
5086,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6120,"Sustainable and Low Greenhouse Gas Emitting Rice Production in Latin America and the Caribbean: A Review on the Transition from Ideality to Reality","Sustainability (2071-1050)","Ngonidzashe Chirinda;Laura Arenas;Maria Katto;Sandra Loaiza;Fernando Correa;Manabu Isthitani;Ana Loboguerrero;Deissy Martínez-Barón;Eduardo Graterol;Santiago Jaramillo;Carlos Torres;Miguel Arango;Myriam Guzmán;Ivan Avila;Sara Hube;Ditmar Kurtz;Gonzalo Zorrilla;Jose Terra;Pilar Irisarri;Silvana Tarlera;Gabriel LaHue;Walkyria Scivittaro;Aldo Noguera;Cimelio Bayer",2018-03-01 00:00:00,"10.3390/su10030671","http://www.altmetric.com/details/33856421","https://badges.altmetric.com/?size=64&score=9&types=tttttttt",2020-05-25 00:03:28
5087,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6121,"Suitable management options to improve the productivity of rice cultivars under salinity stress","Archives of Agronomy and Soil Science","Valère Cesse Mel;Vincent Boubié Bado;Saliou Ndiaye;Koffi Djaman;Delphine Aissata Bama Nati;Baboucarr Manneh;Koichi Futakuchi",2018-12-21 00:00:00,"10.1080/03650340.2018.1552785","http://www.altmetric.com/details/64479837","https://badges.altmetric.com/?size=64&score=4&types=ttttttff",2020-05-25 00:03:28
5088,1,1900-01-01 00:00:00,2200-01-01 00:00:00,6122,"Taxonomy of the family Arenaviridae and the order Bunyavirales: update 2018","Archives of Virology","Piet Maes;Sergey V. Alkhovsky;Yīmíng Bào;Martin Beer;Monica Birkhead;Thomas Briese;Michael J. Buchmeier;Charles H. Calisher;Rémi N. Charrel;Il Ryong Choi;Christopher S. Clegg;Juan Carlos de la Torre;Eric Delwart;Joseph L. DeRisi;Patrick L. Di Bello;Francesco Di Serio;Michele Digiaro;Valerian V. Dolja;Christian Drosten;Tobiasz Z. Druciarek;Jiang Du;Hideki Ebihara;Toufic Elbeaino;Rose C. Gergerich;Amethyst N. Gillis;Jean-Paul J. Gonzalez;Anne-Lise Haenni;Jussi Hepojoki;Udo Hetzel;Thiện Hồ;Ní Hóng;Rakesh K. Jain;Petrus Jansen van Vuren;Qi Jin;Miranda Gilda Jonson;Sandra Junglen;Karen E. Keller;Alan Kemp;Anja Kipar;Nikola O. Kondov;Eugene V. Koonin;Richard Kormelink;Yegor Korzyukov;Mart Krupovic;Amy J. Lambert;Alma G. Laney;Matthew LeBreton;Igor S. Lukashevich;Marco Marklewitz;Wanda Markotter;Giovanni P. Martelli;Robert R. Martin;Nicole Mielke-Ehret;Hans-Peter Mühlbach;Beatriz Navarro;Terry Fei Fan Ng;Márcio Roberto Teixeira Nunes;Gustavo Palacios;Janusz T. Pawęska;Clarence J. Peters;Alexander Plyusnin;Sheli R. Radoshitzky;Víctor Romanowski;Pertteli Salmenperä;Maria S. Salvato;Hélène Sanfaçon;Takahide Sasaya;Connie Schmaljohn;Bradley S. Schneider;Yukio Shirako;Stuart Siddell;Tarja A. Sironen;Mark D. Stenglein;Nadia Storm;Harikishan Sudini;Robert B. Tesh;Ioannis E. Tzanetakis;Mangala Uppala;Olli Vapalahti;Nikos Vasilakis;Peter J. Walker;Guópíng Wáng;Lìpíng Wáng;Yànxiăng Wáng;Tàiyún Wèi;Michael R. Wiley;Yuri I. Wolf;Nathan D. Wolfe;Zhìqiáng Wú;Wénxìng Xú;Li Yang;Zuòkūn Yāng;Shyi-Dong Yeh;Yǒng-Zhèn Zhāng;Yàzhōu Zhèng;Xueping Zhou;Chénxī Zhū;Florian Zirkel;Jens H. Kuhn",2018-04-21 00:00:00,"10.1007/s00705-018-3843-5","http://www.altmetric.com/details/38885286","https://badges.altmetric.com/?size=64&score=6&types=tttttttt",2020-05-25 00:03:28
