pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
6084,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23069,"Essai comparatif de l’utilisation des extraits du Neem et du virus entomopathogène MaviNPV dans la gestion des insectes ravageurs du niébé en milieu paysan au Niger","ABDOURAHAMANE HAROUNA Maimouna,Baoua Ibrahim,Tamo Manuele,2019,Essai comparatif de l’utilisation des extraits du Neem et du virus entomopathogène MaviNPV dans la gestion des insectes ravageurs du niébé en milieu paysan au Niger,International Journal of Biological and Chemical Sciences,null,null,null","International Journal of Biological and Chemical Sciences",2019,"ABDOURAHAMANE HAROUNA Maimouna,Baoua Ibrahim,Tamo Manuele",1,1,"23069_282",,,,"https://dx.doi.org/10.4314/ijbcs.v13i2.30",,"23069"
6085,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23070,"ABC Transporter-Mediated Transport of Glutathione Conjugates Enhances Seed Yield and Quality in Chickpea","Basu Udita,Upadhyaya Hari D.,Srivastava Rishi,Daware Anurag,Malik Naveen,Sharma Akash,Bajaj Deepak,Narnoliya laXMI,Thakro Virevol,Kujur Alice,Tripathi Shailesh,Chellapilla Bharadwaj,Hegde Venkatraman  S.,Pandey Ajay,Singh Ashok K.,Tyagi Akhilesh K.,Parida Swarup K.,2019,ABC Transporter-Mediated Transport of Glutathione Conjugates Enhances Seed Yield and Quality in Chickpea,Plant Physiology,1,180,253-275","Plant Physiology",2019,"Basu Udita,Upadhyaya Hari D.,Srivastava Rishi,Daware Anurag,Malik Naveen,Sharma Akash,Bajaj Deepak,Narnoliya laXMI,Thakro Virevol,Kujur Alice,Tripathi Shailesh,Chellapilla Bharadwaj,Hegde Venkatraman  S.,Pandey Ajay,Singh Ashok K.,Tyagi Akhilesh K.,Parida Swarup K.",1,1,"23070_282","1","180","253-275","https://dx.doi.org/10.1104/pp.18.00934","http://eprints.icrisat.org/11268","23070"
6086,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23071,"Association of flowering time with phenological and productivity traits in chickpea","BP Mallikarjuna,Kannalli Viswanatha,Samineni Srinivasan,Gaur Pooran,2019,Association of flowering time with phenological and productivity traits in chickpea,Euphytica,4,215,1-8","Euphytica",2019,"BP Mallikarjuna,Kannalli Viswanatha,Samineni Srinivasan,Gaur Pooran",1,0,"23071_282","4","215","1-8","https://dx.doi.org/10.1007/s10681-019-2397-2","http://eprints.icrisat.org/11123","23071"
6087,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23072,"Bridging the gap: decomposing sources of gender yield gaps in Uganda groundnut production","Mugisha Johnny,Sebatta Christopher,Mausch Kai,Ahikiriza Elizabeth,Okello D. K.,Njuguna-Mungai Esther,2019,Bridging the gap: decomposing sources of gender yield gaps in Uganda groundnut production,Gender, Technology and Development,1,23,19-35","Gender, Technology and Development",2019,"Mugisha Johnny,Sebatta Christopher,Mausch Kai,Ahikiriza Elizabeth,Okello D. K.,Njuguna-Mungai Esther",1,1,"23072_282","1","23","19-35","https://dx.doi.org/10.1080/09718524.2019.1621597","http://eprints.icrisat.org/11149","23072"
6088,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23073,"Functional Dissection of the Chickpea (Cicer arietinum L.) Stay-Green Phenotype Associated with Molecular Variation at an Ortholog of Mendel’s I Gene for Cotyledon Color: Implications for Crop Production and Carotenoid Biofortification","Kaliamoorthy Sivasakthi,Marques Edward,Kalungwana Ngandwe,Carrasquilla-Garcia Noelia,Chang Peter,Bergmann Emily M.,Bueno Erika,Cordeiro Matilde,Gul Sani Syed,Udupa Sripada M.,Rather Irshad,Mir Reyazul,Vadez Vincent,Vandemark George,Gaur Pooran,Cook Douglas,Boesch Christine,von Wettberg Eric J. B.,Kholova Jana,Penmetsa R. Varma,2019,Functional Dissection of the Chickpea (Cicer arietinum L.) Stay-Green Phenotype Associated with Molecular Variation at an Ortholog of Mendel’s I Gene for Cotyledon Color: Implications for Crop Production and Carotenoid Biofortification,International Journal of Molecular Sciences,22,20,1-33","International Journal of Molecular Sciences",2019,"Kaliamoorthy Sivasakthi,Marques Edward,Kalungwana Ngandwe,Carrasquilla-Garcia Noelia,Chang Peter,Bergmann Emily M.,Bueno Erika,Cordeiro Matilde,Gul Sani Syed,Udupa Sripada M.,Rather Irshad,Mir Reyazul,Vadez Vincent,Vandemark George,Gaur Pooran,Cook Douglas,Boesch Christine,von Wettberg Eric J. B.,Kholova Jana,Penmetsa R. Varma",1,1,"23073_282","22","20","1-33","https://dx.doi.org/10.3390/ijms20225562","http://eprints.icrisat.org/11334","23073"
6089,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23074,"Inheritance and relationships of flowering time and seed size in kabuli chickpea","Sundaram Prity,Samineni Srinivasan,Sajja Sobhan,Roy Chandan,Singh Suresh,Joshi Priyanka,Gaur Pooran,2019,Inheritance and relationships of flowering time and seed size in kabuli chickpea,Euphytica,144,215,1-14","Euphytica",2019,"Sundaram Prity,Samineni Srinivasan,Sajja Sobhan,Roy Chandan,Singh Suresh,Joshi Priyanka,Gaur Pooran",1,0,"23074_282","144","215","1-14","https://dx.doi.org/10.1007/s10681-019-2464-8","http://eprints.icrisat.org/11272","23074"
6090,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23075,"Is there any gender gap in the production of legumes in Malawi? Evidence from the Oaxaca–Blinder decomposition model","Joe-Nkamuke Uzoamaka,Oluseyi Olagunju Kehinde,Njuguna-Mungai Esther,Mausch Kai,2019,Is there any gender gap in the production of legumes in Malawi? Evidence from the Oaxaca–Blinder decomposition model,Review of Agricultural, Food, and Environmental Sciences,100,1,69-92","Review of Agricultural, Food, and Environmental Sciences",2019,"Joe-Nkamuke Uzoamaka,Oluseyi Olagunju Kehinde,Njuguna-Mungai Esther,Mausch Kai",0,1,"23075_282","100","1","69-92","https://dx.doi.org/10.1007/s41130-019-00090-y","http://eprints.icrisat.org/11337","23075"
6091,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23076,"Isolation and functional characterization of three abiotic stress-inducible (Apx, Dhn and Hsc70) promoters from pearl millet (Pennisetum glaucum L.)","Divya Kummari,Kavi Kishor Polavarapu B.,Bhatnagar - Mathur Pooja,Singam Prashant,Sharma Kiran,Vadez Vincent,Reddy Palakolanu,2019,Isolation and functional characterization of three abiotic stress-inducible (Apx, Dhn and Hsc70) promoters from pearl millet (Pennisetum glaucum L.),Molecular Biology Reports,null,46,6039-6052","Molecular Biology Reports",2019,"Divya Kummari,Kavi Kishor Polavarapu B.,Bhatnagar - Mathur Pooja,Singam Prashant,Sharma Kiran,Vadez Vincent,Reddy Palakolanu",1,0,"23076_282",,"46","6039-6052","https://dx.doi.org/10.1007/s11033-019-05039-4","http://eprints.icrisat.org/11298","23076"
6092,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23077,"Knowledge, Attitude and Practice of Malawian Farmers on Pre- and Post-Harvest Crop Management to Mitigate Aflatoxin Contamination in Groundnut, Maize and Sorghum—Implication for Behavioral Change","Seetha Anitha,Takuji Tsusaka,Njoroge Samuel,Kumwenda Nelson,Kachulu Lizzie,Maruwo Joseph,Machinjiri Norah,Botha Rosemary,Msere Harry,Masumba Juma,Tavares Angela,Heinrich Geoffrey,Siambi Moses,Okori Patrick,2019,Knowledge, Attitude and Practice of Malawian Farmers on Pre- and Post-Harvest Crop Management to Mitigate Aflatoxin Contamination in Groundnut, Maize and Sorghum—Implication for Behavioral Change,Toxins,716,11,1-14","Toxins",2019,"Seetha Anitha,Takuji Tsusaka,Njoroge Samuel,Kumwenda Nelson,Kachulu Lizzie,Maruwo Joseph,Machinjiri Norah,Botha Rosemary,Msere Harry,Masumba Juma,Tavares Angela,Heinrich Geoffrey,Siambi Moses,Okori Patrick",1,1,"23077_282","716","11","1-14","https://dx.doi.org/10.3390/toxins11120716","http://eprints.icrisat.org/11352","23077"
6093,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23078,"Mapping cropland extent of Southeast and Northeast Asia using multi-year time-series Landsat 30-m data using a random forest classifier on the Google Earth Engine Cloud","Oliphant Adam,Thenkabail Prasad,Teluguntla Pardhasaradhi,Xiong Jun,Gumma Murali Krishna,Congalton Russell,Yadav Kamini,2019,Mapping cropland extent of Southeast and Northeast Asia using multi-year time-series Landsat 30-m data using a random forest classifier on the Google Earth Engine Cloud,International Journal of Applied Earth Observation and Geoinformation,null,81,110-124","International Journal of Applied Earth Observation and Geoinformation",2019,"Oliphant Adam,Thenkabail Prasad,Teluguntla Pardhasaradhi,Xiong Jun,Gumma Murali Krishna,Congalton Russell,Yadav Kamini",1,1,"23078_282",,"81","110-124","https://dx.doi.org/10.1016/j.jag.2018.11.014","http://eprints.icrisat.org/11209","23078"
6094,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23079,"Mapping quantitative trait loci (QTLs) associated with resistance to major pathotype-isolates of pearl millet downy mildew pathogen","Chelpuri Durgaraju,Sharma Rajan,Durga KIlaru,Katiyar Pooja,Mahendrakar Mahesh D.,Singh Ram Baran,Yadav Rattan,Gupta Rajeev,SRIVASTAVA Rakesh,2019,Mapping quantitative trait loci (QTLs) associated with resistance to major pathotype-isolates of pearl millet downy mildew pathogen,European Journal of Plant Pathology,4,154,983-994","European Journal of Plant Pathology",2019,"Chelpuri Durgaraju,Sharma Rajan,Durga KIlaru,Katiyar Pooja,Mahendrakar Mahesh D.,Singh Ram Baran,Yadav Rattan,Gupta Rajeev,SRIVASTAVA Rakesh",1,0,"23079_282","4","154","983-994","https://dx.doi.org/10.1007/s10658-019-01718-x","http://eprints.icrisat.org/11314","23079"
6095,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23080,"Resistance to Plant-Parasitic Nematodes in Chickpea: Current Status and Future Perspectives","Zwart Rebecca,Thudi Mahendar,Channale Sonal,Manchikatla Praveen,Varshney Rajeev,Thompson John,2019,Resistance to Plant-Parasitic Nematodes in Chickpea: Current Status and Future Perspectives,Frontiers in Plant Science,996,10,1-14","Frontiers in Plant Science",2019,"Zwart Rebecca,Thudi Mahendar,Channale Sonal,Manchikatla Praveen,Varshney Rajeev,Thompson John",1,1,"23080_282","996","10","1-14","https://dx.doi.org/10.3389/fpls.2019.00966","http://eprints.icrisat.org/11408","23080"
6096,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23081,"Exploring retailer marketing strategies for value added bean products in Kenya","Nazaki Florence,Babirye Immaculate,Birachi Eliud,Ugen Michael,2019,Exploring retailer marketing strategies for value added bean products in Kenya,International Food and Agribusiness Management Review,22(5),null,675-687","International Food and Agribusiness Management Review",2019,"Nazaki Florence,Babirye Immaculate,Birachi Eliud,Ugen Michael",1,1,"23081_282","22(5)",,"675-687","https://dx.doi.org/10.22434/IFAMR2018.0073",,"23081"
6097,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23082,"Market arrangements used by small scale bean farmers in Kenya: What needs to change for sustainable trade volumes?","Wanjala Simon PO,Karanja David,Wambua Scolastica,Otiep George,Odhiambo Collins,Birachi Eliud,2019,Market arrangements used by small scale bean farmers in Kenya: What needs to change for sustainable trade volumes?,African crop science journal,27,2,119-131","African crop science journal",2019,"Wanjala Simon PO,Karanja David,Wambua Scolastica,Otiep George,Odhiambo Collins,Birachi Eliud",0,1,"23082_282","27","2","119-131","https://dx.doi.org/10.4314/acsj.v27i2.1",,"23082"
6098,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23083,"A review of breeding objectives, genomic resources, and marker-assisted methods in common bean (Phaseolus vulgaris L.)","Assefa Teshale,Mahama A. Assibi,Brown Anne,Cannon Ethalinda,Rubyogo Jean Claude,Rao Idupulapati,Blair Matthew W.,Cannon Steven B,2019,A review of breeding objectives, genomic resources, and marker-assisted methods in common bean (Phaseolus vulgaris L.),Molecular Breeding,39:20,null,null","Molecular Breeding",2019,"Assefa Teshale,Mahama A. Assibi,Brown Anne,Cannon Ethalinda,Rubyogo Jean Claude,Rao Idupulapati,Blair Matthew W.,Cannon Steven B",1,1,"23083_282","39:20",,,"https://dx.doi.org/10.1007/s11032-018-0920-0",,"23083"
6099,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23084,"A Randomized Feeding Trial of Iron-Biofortified Beans in School Children in Mexico","Finkelstein Julia,Mehta Saurabh,Villalplando Salvador,Rosas Veronica,Luna Sarah,Rahn Maike,Shamah-Levy Teresa,Beebe Steve,Haas Jere,2019,A Randomized Feeding Trial of Iron-Biofortified Beans in School Children in Mexico,Nutrients,11(2):381,null,null","Nutrients",2019,"Finkelstein Julia,Mehta Saurabh,Villalplando Salvador,Rosas Veronica,Luna Sarah,Rahn Maike,Shamah-Levy Teresa,Beebe Steve,Haas Jere",1,1,"23084_282","11(2):381",,,"https://dx.doi.org/10.3390/nu11020381",,"23084"
6100,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23085,"Effect of drought stress on the genetic architecture of photosynthate allocation and remobilization in pods of common bean (Phaseolus vulgaris L.), a key species for food security","Berny Mier y Teran Jorge,Kozen Enéas,Palkovic Antonia,Tsai Siu,Rao Idupulapati,Beebe Steve,Gepts Paul,2019,Effect of drought stress on the genetic architecture of photosynthate allocation and remobilization in pods of common bean (Phaseolus vulgaris L.), a key species for food security,BMC Plant Biology,19:171,null,null","BMC Plant Biology",2019,"Berny Mier y Teran Jorge,Kozen Enéas,Palkovic Antonia,Tsai Siu,Rao Idupulapati,Beebe Steve,Gepts Paul",1,1,"23085_282","19:171",,,"https://dx.doi.org/10.1186/s12870-019-1774-2",,"23085"
6101,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23086,"Influence of plant density and growth habit of common bean on leaf area development and N accumulation","Michelangeli Jose A. Clavijo,Ricaurte Jose Jaumer,Sinclair Thomas R.,Rao Idupulapati,Beebe Steve,2019,Influence of plant density and growth habit of common bean on leaf area development and N accumulation,Journal of Crop Improvement,33,5,1-14","Journal of Crop Improvement",2019,"Michelangeli Jose A. Clavijo,Ricaurte Jose Jaumer,Sinclair Thomas R.,Rao Idupulapati,Beebe Steve",1,0,"23086_282","33","5","1-14","https://dx.doi.org/10.1080/15427528.2019.1644694",,"23086"
6102,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23087,"Role of fixing nitrogen in common bean growth under water deficit conditions","Amsalu Fenta Berhanu,Beebe Steve,Kunert Karl,2019,Role of fixing nitrogen in common bean growth under water deficit conditions,Food and Energy Security,9,1:e183,null","Food and Energy Security",2019,"Amsalu Fenta Berhanu,Beebe Steve,Kunert Karl",1,1,"23087_282","9","1:e183",,"https://dx.doi.org/10.1002/fes3.183",,"23087"
6103,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23088,"Fine‑mapping of angular leaf spot resistance gene Phg‑2 in common bean and development of molecular breeding tools","Gil Juanita,Solarte Diana,Lobaton Juan David,Mayor Victor,Barrera Santos,Jara Carlos,Beebe Steve,Raatz Bodo,2019,Fine‑mapping of angular leaf spot resistance gene Phg‑2 in common bean and development of molecular breeding tools,TAG Theoretical and Applied Genetics,132,null,2003-2016","TAG Theoretical and Applied Genetics",2019,"Gil Juanita,Solarte Diana,Lobaton Juan David,Mayor Victor,Barrera Santos,Jara Carlos,Beebe Steve,Raatz Bodo",1,1,"23088_282","132",,"2003-2016","https://dx.doi.org/10.1007/s00122-019-03334-z",,"23088"
6104,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23089,"Haplotypes at the Phg-2 Locus Are Determining Pathotype-Specificity of Angular Leaf Spot Resistance in Common Bean","Nay Michelle,Mukankusi Clare,Studer Bruno,Raatz Bodo,2019,Haplotypes at the Phg-2 Locus Are Determining Pathotype-Specificity of Angular Leaf Spot Resistance in Common Bean,Frontiers in Plant Science,10:1126,null,null","Frontiers in Plant Science",2019,"Nay Michelle,Mukankusi Clare,Studer Bruno,Raatz Bodo",1,1,"23089_282","10:1126",,,"https://dx.doi.org/10.3389/fpls.2019.01126",,"23089"
6105,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23090,"Single and Multi-trait GWAS Identify Genetic Factors Associated with Production Traits in Common Bean Under Abiotic Stress Environments","Oladzad Atena,Porch Timothy,Rosas Juan Carlos,Moghaddam Samira Mafi,Beaver James,Beebe Steve,Burridge Jim,Jochua Celestina,Miguel Magalhaes,Miklas Phillip,Raatz Bodo,W. White Jeffrey,Lynch Jonathan,McClean Phil,2019,Single and Multi-trait GWAS Identify Genetic Factors Associated with Production Traits in Common Bean Under Abiotic Stress Environments,G3,null,null,null","G3",2019,"Oladzad Atena,Porch Timothy,Rosas Juan Carlos,Moghaddam Samira Mafi,Beaver James,Beebe Steve,Burridge Jim,Jochua Celestina,Miguel Magalhaes,Miklas Phillip,Raatz Bodo,W. White Jeffrey,Lynch Jonathan,McClean Phil",1,1,"23090_282",,,,"https://dx.doi.org/10.1534/g3.119.400072",,"23090"
6106,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23091,"Analyses of African common bean (Phaseolus vulgaris L.) germplasm using a SNP fingerprinting platform: diversity, quality control and molecular breeding","Raatz Bodo,Mukankusi Clare,Lobaton Juan David,Male Alan,Chisale Virginia,Amsalu Fenta Berhanu,Fourie Deidré,Mukamuhirwa Floride,Muimui Kennedy,Mutari Bruce,Nchimbi-Msolla Susan,Nkalubo Stanley,Tumsa Kidane,Chirwa Rowland,Maredia Mywish,He Chunlin,2019,Analyses of African common bean (Phaseolus vulgaris L.) germplasm using a SNP fingerprinting platform: diversity, quality control and molecular breeding,Genetic Resources and Crop Evolution,66,null,702-722","Genetic Resources and Crop Evolution",2019,"Raatz Bodo,Mukankusi Clare,Lobaton Juan David,Male Alan,Chisale Virginia,Amsalu Fenta Berhanu,Fourie Deidré,Mukamuhirwa Floride,Muimui Kennedy,Mutari Bruce,Nchimbi-Msolla Susan,Nkalubo Stanley,Tumsa Kidane,Chirwa Rowland,Maredia Mywish,He Chunlin",1,1,"23091_282","66",,"702-722","https://dx.doi.org/10.1007/s10722-019-00746-0",,"23091"
6107,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23092,"Soil Compaction Induced Changes in Morpho-physiological Characteristics of Common Bean","Rivera Mariela,Polanía José,Ricaurte Jose Jaumer,Borrero Gonzalo,Beebe Steve,Rao Idupulapati,2019,Soil Compaction Induced Changes in Morpho-physiological Characteristics of Common Bean,Journal of Soil Science and Plant Nutrition,null,19,217-227","Journal of Soil Science and Plant Nutrition",2019,"Rivera Mariela,Polanía José,Ricaurte Jose Jaumer,Borrero Gonzalo,Beebe Steve,Rao Idupulapati",1,1,"23092_282",,"19","217-227","https://dx.doi.org/10.1007/s42729-019-0007-y",,"23092"
6108,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23093,"Using Carbon Isotope Discrimination to Assess Genotypic Differences in Drought Resistance of Parental Lines of Common Bean","Sanz-Saez Alvaro,Maw Michael,Polanía José,Rao Idupulapati,Beebe Steve,Fritschi Felix,2019,Using Carbon Isotope Discrimination to Assess Genotypic Differences in Drought Resistance of Parental Lines of Common Bean,Crop Science,null,59,1-14","Crop Science",2019,"Sanz-Saez Alvaro,Maw Michael,Polanía José,Rao Idupulapati,Beebe Steve,Fritschi Felix",1,0,"23093_282",,"59","1-14","https://dx.doi.org/10.2135/cropsci2019.02.0085",,"23093"
6109,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23094,"Field drought conditions impact yield but not nutritional quality of the seed in common bean (Phaseolus vulgaris L.)","Smith Millicent,Veneklaas Erik,Polanía José,Rao Idupulapati,Beebe Steve,Merchant Andrew,2019,Field drought conditions impact yield but not nutritional quality of the seed in common bean (Phaseolus vulgaris L.),PLoS ONE,146,6: e0217099,null","PLoS ONE",2019,"Smith Millicent,Veneklaas Erik,Polanía José,Rao Idupulapati,Beebe Steve,Merchant Andrew",1,1,"23094_282","146","6: e0217099",,"https://dx.doi.org/10.1371/journal.pone.0217099",,"23094"
6110,1,1900-01-01 00:00:00,2200-01-01 00:00:00,23095,"Seedling root architecture and its relationship with seed yield across diverse environments in Phaseolus vulgaris","Strock Christopher,Burridge Jim,Massas Anica,Beaver James,Beebe Steve,Camilo Samuel,Fourie Deidré,Jochua Celestina,Miguel Magalhaes,Miklas Phillip,Mndolwa Eninka,Nchimbi-Msolla Susan,Polanía José,Porch Timothy,Rosas Juan Carlos,Trapp Jennifer,Lynch Jonathan,2019,Seedling root architecture and its relationship with seed yield across diverse environments in Phaseolus vulgaris,Field Crops Research,237,1,53-64","Field Crops Research",2019,"Strock Christopher,Burridge Jim,Massas Anica,Beaver James,Beebe Steve,Camilo Samuel,Fourie Deidré,Jochua Celestina,Miguel Magalhaes,Miklas Phillip,Mndolwa Eninka,Nchimbi-Msolla Susan,Polanía José,Porch Timothy,Rosas Juan Carlos,Trapp Jennifer,Lynch Jonathan",1,1,"23095_282","237","1","53-64","https://dx.doi.org/10.1016/j.fcr.2019.04.012",,"23095"
