pk_id_powb_milestone,version,date_from,date_to,id,"pk","title"
1350,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1350,"1350_8","Milestone 1.4 Preparation and roll-out of rapid value chain assessments with proper gender lens in selected countries to identify opportunities and bottlenecks in MAIZE."
1351,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1351,"1351_8","Milestone 2.1 Most recent 5 years phenotypic, genotypic and geneological data curated and stored in centralized data repositories. "
1352,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1352,"1352_8","Milestone 2.2 Second-generation tropicalized haploid inducers with at least 10% haploid induction rate (HIR) developed and made available to maize researchers globally."
1353,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1353,"1353_8","Milestone 2.3 Comprehensive characterization of genebank accessions using genotypic, geospatial and adaptive distribution data conducted, and at least 1000 high-value accessions identified through in-silico approaches"
1354,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1354,"1354_8","Milestone 2.4 Multi-location testing of at least 300 pre-breeding germplasm entries for at least two priority traits (MLN, Tar spot complex) and general hybrid performance"
1355,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1355,"1355_8","Milestone 3.1.1 At least 3% increase in genetic gain of Stage 4 hybrid advancement cohorts under targeted abiotic and biotic stresses in sub- Saharan Africa (SSA), Asia and Latin America (LA), as compared to benchmark commercial hybrids and internal genetic gain checks from previous years."
1356,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1356,"1356_8","Milestone 3.1.2 At least 5 new MLN tolerant hybrids released or recommended for release, and at least 10 new MLN-tolerant hybrids under National Performance Trials (NPTs) in MLN-endemic countries in eastern Africa"
1357,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1357,"1357_8","Milestone 3.1.3 Germplasm diversity, yield potential, stress tolerance, input use efficiency and agronomic architecture of tropical MAIZE germplasm improved through temperate (Ex-PVP) germplasm introgression."
1358,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1358,"1358_8","Milestone 3.2.1 MAIZE Atlas, along with a functional MLN Phytosanitary Community of Practice and MLN Web Portal, effectively disseminate latest updates on major transboundary pathogens and best management practices."
1359,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1359,"1359_8","Milestone 3.2.2 Systematic studies on seed transmission of MLN pathogens, especially MCMV, initiated in partnership with ARIs (USDA/Ohio State University, Univ. of Minnesota) and KALRO."
1360,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1360,"1360_8","Milestone 3.2.3 An integrated pest management strategy designed for effectively tackling two invasive pests on maize in SSA – Fall Army Worm and Spittlebugs."
1361,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1361,"1361_8","Milestone 3.3.1 At least 300 hybrids and 30 OPVs with high levels of micronutrients and desirable grain quality traits evaluated in multiple locations for agronomic performance and nutrient levels."
1362,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1362,"1362_8","Milestone 3.3.2 Robust, high- throughput tools/techniques for assessing different nutritional and end- use quality traits developed, validated and disseminated to increase cost- effectiveness and to speed-up the varietal development process. "
1363,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1363,"1363_8","Milestone 3.4.1 High throughput field- based phenotyping tools, high- throughput genotyping for trait-linked markers, doubled haploid technolohgy, and decision support tools integrated into MAIZE breeding programs for increasing genetic gains, improving breeding efficiency, and reducing the cost of product development"
1364,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1364,"1364_8","Milestone 3.4.2 A new open-source image analysis program developed by University of Barcelona (MAIZE partner) for disease phenotyping validated in a range of field environments."
1365,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1365,"1365_8","Milestone 3.4.3 MAIZE partners‘ capacity for generating high-quality multi-location phenotyping data for major abiotic (drought; heat) and biotic stresses improved."
1366,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1366,"1366_8","Milestone 3.5.1 Parental lines of at least 200 improved MAIZE pre-commercial hybrids (Stage 4) evaluated for flowering synchronization, seed producibility, herbicide sensitivity, and other desirable agronomic traits."
1367,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1367,"1367_8","Milestone 3.5.2 Gender and socio- economic considerations included when designing crosses for developing products, seed production research and determining recommendation domains."
1368,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1368,"1368_8","Milestone 3.6.1 Availability and affordability of MAIZE-derived novel varieties improved in target geographies in partnership with an array of seed companies in SSA, Asia and LA."
1369,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1369,"1369_8","Milestone 3.6.2 Targeted efforts by MAIZE seed systems teams lead to replacement of at least 10-15 obsolete (15/20+ year old) varieties with recently derived improved MAIZE varieties."
1370,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1370,"1370_8","Milestone 3.6.3 Selected Mexican maize landraces improved through participatory breeding, and special landrace-growing farming communities benefited through fair trade markets"
1371,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1371,"1371_8","Milestone 4.1 Multi-criteria assessments taking into account environmental and social acceptability aspects, based on standardized protocols for multi-criteria assessments of advanced crop management packages (not individual technologies) "
1372,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1372,"1372_8","Milestone 4.2 Innovative tools, methods and multi-media extension materials to enhanced soil quality, nutrient and water use efficiency through participatory approaches"
1373,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1373,"1373_8","Milestone 4.3 Increased adoption of combinations of SI strategies, resource and labour saving technologies in specific target geographies compared to 2016. "
1374,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1374,"1374_8","Milestone 4.4 Existing scaling approaches including public/ private partnership and context specific business models evaluated in target geographies leading to improve scaling models and critical scaling factors defined."
1375,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1375,"1375_4","Updated foresight modeling data, tools and analyses are used by CRPs and CGIAR Centers"
1376,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1376,"1376_4","Advancement of biosafety regulatory frameworks at national level through passage of biosafety acts, passage of regulations to enable testing and release, and other measures."
1377,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1377,"1377_4","Data and analyses of agricultural R&D are used in strategies and programming decisions in national agricultural research organizations"
1378,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1378,"1378_4","Implementation partners use research results on innovative dissemination methods for agricultural technology"
1379,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1379,"1379_4","Evidence on the constraints and opportunities for raising agricultural growth and rural incomes considered by governments via policy fora in 2 CGIAR countries of collaboration"
1380,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1380,"1380_4","Government policy analysis units in 2 CGIAR countries of collaboration receive training on data and tools to evaluate the economywide factors affecting agricultural and rural policies"
1381,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1381,"1381_4","Evidence on the ways that alternative (agricultural and non- agricultural) public expenditures and public services contribute to agricultural development and rural welfare considered by governments and civil society via policy fora in 1 CGIAR country of collaboration"
1382,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1382,"1382_4","No milestone in 2017."
1383,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1383,"1383_4","Evidence is used to support changes in trade policy and/or regulations with global and regional implications in 1 instance"
1384,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1384,"1384_4","Postharvest losses by source are quantified, leading to prioritization of actions in priority value chains in CGIAR countries of collaboration "
1385,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1385,"1385_4","The main distortions in international and national markets and priority interventions for major 5 value chains in CGIAR countries of collaboration are identified"
1386,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1386,"1386_4","No milestone in 2017."
1387,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1387,"1387_4","Evidence is used in policy discussions of national social protection programs and policies in 2 CGIAR countries of collaboration"
1388,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1388,"1388_4","New social protection implementation mechanisms are tested in 2 CGIAR countries of collaboration"
1389,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1389,"1389_4","New insurance products are tested at scale with implementation partners in 1 CGIAR country of collaboration"
1390,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1390,"1390_4","The toolbox of methods for tenure research is used by researchers"
1391,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1391,"1391_4","An M&E system to track progress towards tenure security policy reforms is operationalized in 3 African countries"
1392,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1392,"1392_4","In collaboration with policy makers, innovative tenure security- enhancing innovations are tested across relevant contexts in 2 CGIAR countries of collaboration"
1393,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1393,"1393_4","Opportunities for landscape governance work across CRPs are agreed upon and initiated"
1394,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1394,"1394_4","PIM gender research methods and guidelines are used by CGIAR researchers and partner research organizations in 3 CGIAR countries of collaboration"
1395,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1395,"1395_4","Gender equity enhancing recommendations from case studies are synthesized and discussed with policy makers in 2 CGIAR countries of collaboration"
1396,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1396,"1396_4","Research on effective interventions for empowering women in agriculture is used by 2 implementation partners"
1397,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1397,"1397_185","Updated rice supply- demand scenario analyses, horizon scanning, and target domains for RICE technologies identified or refined (rolling plan)"
1398,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1398,"1398_185","Measures of women empowerment quantified using RICE baseline data at key action sites study on youth's role in decision making initiated"
1399,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1399,"1399_185","10% of key regions have at least one functional multi- stakeholder platform at key action sites"
1400,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1400,"1400_185","250-300 scholars (30% women) enrolled in advanced degree training (bachelors, masters, PhD)"
1401,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1401,"1401_185","Assessment and validation of improved seed multiplication & delivery systems for enhanced adoption of rice varieties in India, Bangladesh and Nepal"
1402,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1402,"1402_185","Adoption and impact studies on NRM technologies and/or varieties - rolling plan based on progress of technologies along the impact pathway"
1403,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1403,"1403_185","Annual updates of progress and performance indicators reflective learning workshops commissioned reviews and evaluations (rolling plan)"
1404,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1404,"1404_185","Upgrading strategies developed with partners for increasing value capture by actors in two action sites"
1405,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1405,"1405_185","Existing value chain services, finance options, and constraints identified at two action sites"
1406,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1406,"1406_185","Baseline surveys conducted and entry points for loss reduction/value addition identified"
1407,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1407,"1407_185","Rice varieties with potential for novel product development for Asia screened and markets identified for rice by- products in two action sites"
1408,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1408,"1408_185","Capacity development with rice value chain actors initiated in two action sites"
1409,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1409,"1409_185","Farming systems analyses platform established within RICE and with other CRPs at six key action sites (Cote d'Ivoire, Madagscar, Indonessia, Bangladesh, Myanmar)"
1410,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1410,"1410_185","Collaborative research platforms for coastal agriculture and rice-pulse/veg systems established"
1411,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1411,"1411_185","Baseline rice yield gap quantified, and constraints and opportunities identified at eight key action sites"
1412,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1412,"1412_185","Baseline survey of ~1000 household conducted in the coastal zone of Bangladesh"
