pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
1874,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2052,"Application of the Net-Map tool to the diffusion of small-scale irrigation in Ghana and Ethiopia ","Net-Map is a facilitation or interview technique that helps people understand, visualize, discuss, and improve situations in which many different actors influence outcomes. By creating Influence Network Maps, individuals and groups can clarify their own view of a situation, foster discussion, and develop a strategic approach to their networking activities. More specifically, Net-Map helps participants to determine what actors are involved in a given network, how they are linked, and their level of influence. ","http://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/134151/filename/134362.pdf ; http://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/133847/filename/134058.pdf ;",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=2052&phaseID=148","2052_148",1
1875,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2053,"Subsurface water retention membrane (SWRM)/ Soil Water Retention Technology (SWRT) to restore and use sustainably, lands with sandy soils ",,"https://alliancebioversityciat.org/news_and_blogs/reclaiming-the-lost-glory-of-sandy-soils-in-kenya/; https://www.sciencedaily.com/releases/2019/10/191009131746.htm; https://www.frontiersin.org/articles/10.3389/fsufs.2019.00071/full",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=2053&phaseID=148","2053_148",1
1876,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2054,"Agrobiodiversity index for supporting public and private sector decision-making on biodiversity in food systems, for healthy diets, sustainable production, and conservation",,,,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=2054&phaseID=148","2054_148",1
1877,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2055,"""¿Como vamos?"", a tool to support indigenous women's participation in the governance of their territories in the Peruvian Andes and Amazon","The tool facilitates adaptive monitoring in support of the participation of indigenous women in the governance of their communal territories. Published in 2020, it is the product of a collaboration between CIFOR and the National Organization of Andean and Amazonian Indigenous Women of Peru (ONAMIAP). The tool was designed with contributions of indigenous leaders and women representing different levels of government, civil society, and academia. ","http://onamiap.org/wp-content/uploads/2021/02/Herramienta-COMO-VAMOS-de-ONAMIAP-y-CIFOR.pdf",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2055&phaseID=147","2055_147",1
1878,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2056,"Tool for enhancing social inclusion through local dialogues on natural resource management","This tool offers guidance on a tested approach for enhancing social inclusion through natural resource management (NRM). It can be used to accompany processes of community engagement and community-based or -led deliberations on NRM. As processes of social exclusion are historically and contextually rooted, the tool is not meant to be overly prescriptive. Rather, it draws attention to the importance of representation, process and content in fostering inclusion in NRM or other community affairs. ","https://cgspace.cgiar.org/bitstream/handle/10568/108737/Enhancing_Elias_2020.pdf",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2056&phaseID=147","2056_147",1
1879,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2057,"Evidence-based assessment report outlining seven drivers of zoonotic disease outbreaks and 10 evidence-based recommendations for governments","High-profile evidence-based assessment report on the risk of future zoonotic outbreaks, focusing specifically on the environmental side. The report, co-authored by the International Livestock Research Institute (ILRI) and the United Nations Environment Program (UNEP), provides policymakers with a better understanding of the context and nature of potential future zoonotic disease outbreaks, including the COVID-19 pandemic, and offers a set of practical recommendations that can help them prevent and respond to future disease outbreaks.","https://www.unep.org/resources/report/preventing-future-zoonotic-disease-outbreaks-protecting-environment-animals-and",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2057&phaseID=149","2057_149",1
1880,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2058,"Stripe rust associated genotyping-by-sequencing markers for marker-assisted selection and genomic profiles of 52,067 wheat breeding lines for stripe rust associated markers.","Stripe rust associated genotyping-by-sequencing markers were identified, providing a significant leap in broadening our understanding of the common genetic basis of stripe rust resistance across environments. The genomically characterized lines create new opportunities for genomics-assisted wheat breeding and are a substantial advancement in our knowledge of the stripe rust associated allelic composition of wheat lines, enabling breeders to select parents, design strategic crosses for resistance and eliminate lines with low to no favorable alleles. ","https://www.nature.com/articles/s41598-020-67874-x#Sec2",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2058&phaseID=152","2058_152",1
1881,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2060,"Blast associated genotyping-by-sequencing markers for marker-assisted selection and genomic profiles of 4,143 wheat breeding lines for the 2NS translocation.","Multi-environment genome-wide association mapping for blast resistance enabled identification of consistent blast associated genotyping-by-sequencing markers and provided valuable insights into the genetic architecture of resistance against different isolates of MoT in Bolivia and Bangladesh.The fingerprints of 4,143 lines for the 2NS translocation provided excellent insights into the increasing frequency of the translocation over years and emphasized the urgent need to identify novel non-2NS sources of blast resistance","https://www.nature.com/articles/s41598-020-72735-8",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=2060&phaseID=152","2060_152",1
1882,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2062,"Participatory Prospective Analysis to understand the implications of tenure reform scenarios for the forestry sector and communities in forested landscapes.","Participatory Prospective Analysis (PPA) aims to help decision makers understand the key drivers, challenges and consequences of tenure security policies and reforms in the forestry sector and for communities in forested landscapes. Through participatory meetings, stakeholders identify and develop a range of tenure security scenarios and elaborate actions in response to each scenario while gaining confidence about their capacity to understand and better their own futures.","https://www.cifor.org/knowledge/publication/7553/",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2062&phaseID=147","2062_147",1
1883,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2063,"""Cellphilms"" and ""Photovoice"" tools to strengthen women's agency in climate-resilient strategies in Uganda","Farmers were provided with mobile phones to take photos (""Photovoice"") and record videos (""cellphilms"") documenting adaptations of their farming practices to climate change. Women mentioned fewer strategies in discussion groups compared to men and youth but took as many photos and videos. The same tools have been used to empower women to record health issues and community needs; it is the first time they are used to provide insights on women's adaptation to climate change.","https://www.rural21.com/english/scientific-world/detail/article/cellphilms-and-photovoice-how-visual-tools-can-help-understand-farmers-adaptation-to-climate-change",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=2063&phaseID=147","2063_147",1
1884,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2064,"TARIBEAN 2: A new iron biofortified bean variety in Tanzania","Variety of biofortified iron beans released in Tanzania. Key traits of interest: 2nd wave variety with full target level for iron; high grain yield, medium size grains, white color,  bush growth habbit, well adapted for production under both optimum and stress environments.","https://www.harvestplus.org/sites/default/files/publications/Biofortified%20Crops%20Around%20the%20World_0.pdf; https://cgiar.sharepoint.com/:f:/r/sites/IFPRI/A4NH/Flagship%202/Evidence%20for%202020%20innovations/Biofortified%20crop%20varieties%20released?csf=1&web=1&e=tPyTtX",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2064&phaseID=149","2064_149",1
1885,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2065,"TARIBEAN 4: A new iron biofortified bean variety in Tanzania","Variety of biofortified iron beans released in Tanzania. Key traits of interest:, 2nd wave variety with full target level for iron; high grain yield, medium size grains, red mottled color,  bush growth habitat, well adapted for production under both optimum and stress environments.","https://www.harvestplus.org/sites/default/files/publications/Biofortified%20Crops%20Around%20the%20World_0.pdf; https://cgiar.sharepoint.com/:f:/r/sites/IFPRI/A4NH/Flagship%202/Evidence%20for%202020%20innovations/Biofortified%20crop%20varieties%20released?csf=1&web=1&e=tPyTtX",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2065&phaseID=149","2065_149",1
1886,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2066,"TARIBEAN 5: A new iron biofortified bean variety in Tanzania","Variety of biofortified iron beans released in Tanzania. 2nd wave variety with full target level for iron; high grain yield, medium size grains, red mottled color,  bush growth habitat, well adapted for production under both optimum and stress environments.","https://www.harvestplus.org/sites/default/files/publications/Biofortified%20Crops%20Around%20the%20World_0.pdf; https://cgiar.sharepoint.com/:f:/r/sites/IFPRI/A4NH/Flagship%202/Evidence%20for%202020%20innovations/Biofortified%20crop%20varieties%20released?csf=1&web=1&e=tPyTtX",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=2066&phaseID=149","2066_149",1
